Site_No,Samp_No,Location,Analysis,CAS_NO,Analyte,Total_Or_Disolved,Result,Result_Units,Detected,Result_Qualifier,SampleDate,SampleTime,MDL,MDL_Units,Reporting_Limit,Reporting_Limit_Units,Matrix,Latitude,Longitude,QA_Comment
A8K9,GKMSW05_083115,GKM05,200.8 Metals (ICP/MS),7440-28-0,"Thallium, Dissolved",D,0.1,ug/L,N,U,31-Aug-15,08:50,0.1,ug/L,0.2,ug/L,Surface Water,37.268704,-107.885857,L2 Val
A8K9,GKMSW05_083115,GKM05,200.7 Metals (ICP),7440-70-2,Calcium,T,82000,ug/L,Y,,31-Aug-15,08:50,25,ug/L,500,ug/L,Surface Water,37.268704,-107.885857,L2 Val
A8K9,GKMSW05_083115,GKM05,200.7 Metals (ICP),7440-70-2,"Calcium, Dissolved",D,82000,ug/L,Y,,31-Aug-15,08:50,25,ug/L,500,ug/L,Surface Water,37.268704,-107.885857,L2 Val
A8K9,GKMSW01_083115,GKM01,200.8 Metals (ICP/MS),7439-96-5,"Manganese, Dissolved",D,31,ug/L,Y,,31-Aug-15,08:20,1.2,ug/L,2.5,ug/L,Surface Water,37.221542,-107.859455,L2 Val
A8K9,GKMSW05_083115,GKM05,200.7 Metals (ICP),7439-95-4,"Magnesium, Dissolved",D,12000,ug/L,Y,,31-Aug-15,08:50,33,ug/L,500,ug/L,Surface Water,37.268704,-107.885857,L2 Val
A8K9,GKMSW05_083115,GKM05,200.7 Metals (ICP),7440-09-7,"Potassium, Dissolved",D,3800,ug/L,Y,,31-Aug-15,08:50,17,ug/L,1000,ug/L,Surface Water,37.268704,-107.885857,L2 Val
A8K9,GKMSW05_083115,GKM05,200.7 Metals (ICP),7440-23-5,"Sodium, Dissolved",D,21000,ug/L,Y,,31-Aug-15,08:50,480,ug/L,1000,ug/L,Surface Water,37.268704,-107.885857,L2 Val
A8K9,GKMSW05_083115,GKM05,200.7 Metals (ICP),7429-90-5,Aluminum,T,57,ug/L,Y,J,31-Aug-15,08:50,24,ug/L,200,ug/L,Surface Water,37.268704,-107.885857,L2 Val
A8K9,GKMSW04_083115,GKM04,200.7 Metals (ICP),7440-70-2,Calcium,T,81000,ug/L,Y,,31-Aug-15,09:15,25,ug/L,500,ug/L,Surface Water,37.294799,-107.870034,L2 Val
A8K9,GKMSW05_083115,GKM05,200.8 Metals (ICP/MS),7440-38-2,Arsenic,T,0.37,ug/L,N,U,31-Aug-15,08:50,0.37,ug/L,1,ug/L,Surface Water,37.268704,-107.885857,L2 Val
A8K9,GKMSW01_083115,GKM01,200.8 Metals (ICP/MS),7440-28-0,Thallium,T,0.1,ug/L,N,U,31-Aug-15,08:20,0.1,ug/L,0.2,ug/L,Surface Water,37.221542,-107.859455,L2 Val
A8K9,GKMSW01_083115,GKM01,200.8 Metals (ICP/MS),7440-62-2,Vanadium,T,0.36,ug/L,Y,J,31-Aug-15,08:20,0.3,ug/L,1,ug/L,Surface Water,37.221542,-107.859455,L2 Val
A8K9,GKMSW01_083115,GKM01,200.8 Metals (ICP/MS),7440-66-6,Zinc,T,36,ug/L,Y,,31-Aug-15,08:20,2.8,ug/L,20,ug/L,Surface Water,37.221542,-107.859455,L2 Val
A8K9,GKMSW05_083115,GKM05,200.8 Metals (ICP/MS),7440-02-0,"Nickel, Dissolved",D,1.5,ug/L,Y,,31-Aug-15,08:50,0.4,ug/L,1,ug/L,Surface Water,37.268704,-107.885857,L2 Val
A8K9,GKMSW05_083115,GKM05,200.8 Metals (ICP/MS),7440-66-6,"Zinc, Dissolved",D,28,ug/L,Y,,31-Aug-15,08:50,2.8,ug/L,20,ug/L,Surface Water,37.268704,-107.885857,L2 Val
A8K9,GKMSW01_083115,GKM01,200.8 Metals (ICP/MS),7440-66-6,"Zinc, Dissolved",D,18,ug/L,Y,J,31-Aug-15,08:20,2.8,ug/L,20,ug/L,Surface Water,37.221542,-107.859455,L2 Val
A8K9,GKMSW05_083115,GKM05,200.8 Metals (ICP/MS),7440-36-0,Antimony,T,0.4,ug/L,N,U,31-Aug-15,08:50,0.4,ug/L,1,ug/L,Surface Water,37.268704,-107.885857,L2 Val
A8K9,GKMSW01_083115,GKM01,200.8 Metals (ICP/MS),7440-02-0,Nickel,T,1.2,ug/L,Y,,31-Aug-15,08:20,0.4,ug/L,1,ug/L,Surface Water,37.221542,-107.859455,L2 Val
A8K9,GKMSW05_083115,GKM05,200.8 Metals (ICP/MS),7440-39-3,Barium,T,64,ug/L,Y,,31-Aug-15,08:50,0.14,ug/L,2,ug/L,Surface Water,37.268704,-107.885857,L2 Val
A8K9,GKMSW05_083115,GKM05,200.8 Metals (ICP/MS),7440-41-7,Beryllium,T,0.15,ug/L,N,U,31-Aug-15,08:50,0.15,ug/L,0.4,ug/L,Surface Water,37.268704,-107.885857,L2 Val
A8K9,GKMSW05_083115,GKM05,200.8 Metals (ICP/MS),7440-43-9,Cadmium,T,0.5,ug/L,Y,UB,31-Aug-15,08:50,0.043,ug/L,0.5,ug/L,Surface Water,37.268704,-107.885857,L2 Val
A8K9,GKMSW05_083115,GKM05,200.8 Metals (ICP/MS),7440-47-3,Chromium,T,1,ug/L,N,U,31-Aug-15,08:50,1,ug/L,2,ug/L,Surface Water,37.268704,-107.885857,L2 Val
A8K9,GKMSW05_083115,GKM05,200.8 Metals (ICP/MS),7440-48-4,Cobalt,T,0.19,ug/L,Y,J,31-Aug-15,08:50,0.12,ug/L,0.4,ug/L,Surface Water,37.268704,-107.885857,L2 Val
A8K9,GKMSW05_083115,GKM05,200.8 Metals (ICP/MS),7440-50-8,Copper,T,2.6,ug/L,Y,,31-Aug-15,08:50,0.5,ug/L,1,ug/L,Surface Water,37.268704,-107.885857,L2 Val
A8K9,GKMSW01_083115,GKM01,200.8 Metals (ICP/MS),7440-48-4,Cobalt,T,0.22,ug/L,Y,J,31-Aug-15,08:20,0.12,ug/L,0.4,ug/L,Surface Water,37.221542,-107.859455,L2 Val
A8K9,GKMSW01_083115,GKM01,200.8 Metals (ICP/MS),7440-41-7,Beryllium,T,0.15,ug/L,N,U,31-Aug-15,08:20,0.15,ug/L,0.4,ug/L,Surface Water,37.221542,-107.859455,L2 Val
A8K9,GKMSW01_083115,GKM01,200.8 Metals (ICP/MS),7440-02-0,"Nickel, Dissolved",D,1.4,ug/L,Y,,31-Aug-15,08:20,0.4,ug/L,1,ug/L,Surface Water,37.221542,-107.859455,L2 Val
A8K9,GKMSW01_083115,GKM01,200.8 Metals (ICP/MS),7782-49-2,"Selenium, Dissolved",D,5,ug/L,Y,U,31-Aug-15,08:20,0.58,ug/L,2,ug/L,Surface Water,37.221542,-107.859455,L2 Val
A8K9,GKMSW01_083115,GKM01,200.8 Metals (ICP/MS),7440-22-4,"Silver, Dissolved",D,0.1,ug/L,N,U,31-Aug-15,08:20,0.1,ug/L,1,ug/L,Surface Water,37.221542,-107.859455,L2 Val
A8K9,GKMSW01_083115,GKM01,200.8 Metals (ICP/MS),7440-28-0,"Thallium, Dissolved",D,0.1,ug/L,N,U,31-Aug-15,08:20,0.1,ug/L,0.2,ug/L,Surface Water,37.221542,-107.859455,L2 Val
A8K9,GKMSW01_083115,GKM01,200.8 Metals (ICP/MS),7440-62-2,"Vanadium, Dissolved",D,0.31,ug/L,Y,J,31-Aug-15,08:20,0.3,ug/L,1,ug/L,Surface Water,37.221542,-107.859455,L2 Val
A8K9,GKMSW01_083115,GKM01,245.1 Mercury (CVAA),7439-97-6,Mercury,T,0.08,ug/L,N,U,31-Aug-15,08:20,0.08,ug/L,0.2,ug/L,Surface Water,37.221542,-107.859455,L2 Val
A8K9,GKMSW01_083115,GKM01,200.8 Metals (ICP/MS),7440-22-4,Silver,T,0.1,ug/L,N,U,31-Aug-15,08:20,0.1,ug/L,1,ug/L,Surface Water,37.221542,-107.859455,L2 Val
A8K9,GKMSW01_083115,GKM01,200.8 Metals (ICP/MS),7440-39-3,Barium,T,65,ug/L,Y,,31-Aug-15,08:20,0.14,ug/L,2,ug/L,Surface Water,37.221542,-107.859455,L2 Val
A8K9,GKMSW01_083115,GKM01,200.8 Metals (ICP/MS),7782-49-2,Selenium,T,4.1,ug/L,Y,U,31-Aug-15,08:20,0.58,ug/L,2,ug/L,Surface Water,37.221542,-107.859455,L2 Val
A8K9,GKMSW01_083115,GKM01,200.8 Metals (ICP/MS),7440-43-9,Cadmium,T,0.5,ug/L,Y,UB,31-Aug-15,08:20,0.043,ug/L,0.5,ug/L,Surface Water,37.221542,-107.859455,L2 Val
A8K9,GKMSW01_083115,GKM01,200.8 Metals (ICP/MS),7440-47-3,Chromium,T,1,ug/L,N,U,31-Aug-15,08:20,1,ug/L,2,ug/L,Surface Water,37.221542,-107.859455,L2 Val
A8K9,GKMSW01_083115,GKM01,200.8 Metals (ICP/MS),7440-50-8,Copper,T,2.9,ug/L,Y,,31-Aug-15,08:20,0.5,ug/L,1,ug/L,Surface Water,37.221542,-107.859455,L2 Val
A8K9,GKMSW01_083115,GKM01,200.8 Metals (ICP/MS),7439-96-5,Manganese,T,54,ug/L,Y,,31-Aug-15,08:20,1.2,ug/L,2.5,ug/L,Surface Water,37.221542,-107.859455,L2 Val
A8K9,GKMSW01_083115,GKM01,200.8 Metals (ICP/MS),7439-98-7,Molybdenum,T,1.2,ug/L,Y,,31-Aug-15,08:20,0.45,ug/L,1,ug/L,Surface Water,37.221542,-107.859455,L2 Val
A8K9,GKMSW01_083115,GKM01,200.8 Metals (ICP/MS),7439-98-7,"Molybdenum, Dissolved",D,1.4,ug/L,Y,,31-Aug-15,08:20,0.45,ug/L,1,ug/L,Surface Water,37.221542,-107.859455,L2 Val
A8K9,GKMSW01_083115,GKM01,200.8 Metals (ICP/MS),7440-36-0,Antimony,T,0.4,ug/L,N,U,31-Aug-15,08:20,0.4,ug/L,1,ug/L,Surface Water,37.221542,-107.859455,L2 Val
A8K9,GKMSW04_083115,GKM04,200.8 Metals (ICP/MS),7440-47-3,Chromium,T,1,ug/L,N,U,31-Aug-15,09:15,1,ug/L,2,ug/L,Surface Water,37.294799,-107.870034,L2 Val
A8K9,GKMSW05_083115,GKM05,200.8 Metals (ICP/MS),7440-22-4,Silver,T,0.1,ug/L,N,U,31-Aug-15,08:50,0.1,ug/L,1,ug/L,Surface Water,37.268704,-107.885857,L2 Val
A8K9,GKMSW04_083115,GKM04,200.8 Metals (ICP/MS),7440-62-2,Vanadium,T,0.3,ug/L,N,U,31-Aug-15,09:15,0.3,ug/L,1,ug/L,Surface Water,37.294799,-107.870034,L2 Val
A8K9,GKMSW04_083115,GKM04,200.8 Metals (ICP/MS),7440-28-0,Thallium,T,0.1,ug/L,N,U,31-Aug-15,09:15,0.1,ug/L,0.2,ug/L,Surface Water,37.294799,-107.870034,L2 Val
A8K9,GKMSW04_083115,GKM04,200.8 Metals (ICP/MS),7440-22-4,Silver,T,0.1,ug/L,N,U,31-Aug-15,09:15,0.1,ug/L,1,ug/L,Surface Water,37.294799,-107.870034,L2 Val
A8K9,GKMSW04_083115,GKM04,200.8 Metals (ICP/MS),7440-02-0,Nickel,T,1.3,ug/L,Y,,31-Aug-15,09:15,0.4,ug/L,1,ug/L,Surface Water,37.294799,-107.870034,L2 Val
A8K9,GKMSW04_083115,GKM04,200.8 Metals (ICP/MS),7439-96-5,Manganese,T,92,ug/L,Y,,31-Aug-15,09:15,1.2,ug/L,2.5,ug/L,Surface Water,37.294799,-107.870034,L2 Val
A8K9,GKMSW04_083115,GKM04,200.8 Metals (ICP/MS),7439-92-1,Lead,T,1.7,ug/L,Y,,31-Aug-15,09:15,0.06,ug/L,0.3,ug/L,Surface Water,37.294799,-107.870034,L2 Val
A8K9,GKMSW04_083115,GKM04,245.1 Mercury (CVAA),7439-97-6,Mercury,T,0.08,ug/L,N,U,31-Aug-15,09:15,0.08,ug/L,0.2,ug/L,Surface Water,37.294799,-107.870034,L2 Val
A8K9,GKMSW04_083115,GKM04,200.8 Metals (ICP/MS),7440-48-4,Cobalt,T,0.24,ug/L,Y,J,31-Aug-15,09:15,0.12,ug/L,0.4,ug/L,Surface Water,37.294799,-107.870034,L2 Val
A8K9,GKMSW01_083115,GKM01,200.8 Metals (ICP/MS),7440-47-3,"Chromium, Dissolved",D,1,ug/L,N,U,31-Aug-15,08:20,1,ug/L,2,ug/L,Surface Water,37.221542,-107.859455,L2 Val
A8K9,GKMSW04_083115,GKM04,200.8 Metals (ICP/MS),7440-43-9,Cadmium,T,0.5,ug/L,Y,UB,31-Aug-15,09:15,0.043,ug/L,0.5,ug/L,Surface Water,37.294799,-107.870034,L2 Val
A8K9,GKMSW04_083115,GKM04,200.8 Metals (ICP/MS),7440-41-7,Beryllium,T,0.15,ug/L,N,U,31-Aug-15,09:15,0.15,ug/L,0.4,ug/L,Surface Water,37.294799,-107.870034,L2 Val
A8K9,GKMSW05_083115,GKM05,200.8 Metals (ICP/MS),7439-92-1,Lead,T,1.6,ug/L,Y,,31-Aug-15,08:50,0.06,ug/L,0.3,ug/L,Surface Water,37.268704,-107.885857,L2 Val
A8K9,GKMSW05_083115,GKM05,200.8 Metals (ICP/MS),7439-96-5,Manganese,T,58,ug/L,Y,,31-Aug-15,08:50,1.2,ug/L,2.5,ug/L,Surface Water,37.268704,-107.885857,L2 Val
A8K9,GKMSW05_083115,GKM05,200.8 Metals (ICP/MS),7439-98-7,Molybdenum,T,1.1,ug/L,Y,,31-Aug-15,08:50,0.45,ug/L,1,ug/L,Surface Water,37.268704,-107.885857,L2 Val
A8K9,GKMSW05_083115,GKM05,200.8 Metals (ICP/MS),7440-02-0,Nickel,T,1.3,ug/L,Y,,31-Aug-15,08:50,0.4,ug/L,1,ug/L,Surface Water,37.268704,-107.885857,L2 Val
A8K9,GKMSW05_083115,GKM05,200.8 Metals (ICP/MS),7782-49-2,Selenium,T,4.4,ug/L,Y,U,31-Aug-15,08:50,0.58,ug/L,2,ug/L,Surface Water,37.268704,-107.885857,L2 Val
A8K9,GKMSW04_083115,GKM04,200.8 Metals (ICP/MS),7440-50-8,Copper,T,2.6,ug/L,Y,,31-Aug-15,09:15,0.5,ug/L,1,ug/L,Surface Water,37.294799,-107.870034,L2 Val
A8K9,GKMSW01_083115,GKM01,200.7 Metals (ICP),7439-95-4,Magnesium,T,12000,ug/L,Y,,31-Aug-15,08:20,33,ug/L,500,ug/L,Surface Water,37.221542,-107.859455,L2 Val
A8K9,GKMSW01_083115,GKM01,200.8 Metals (ICP/MS),7439-92-1,Lead,T,2.1,ug/L,Y,,31-Aug-15,08:20,0.06,ug/L,0.3,ug/L,Surface Water,37.221542,-107.859455,L2 Val
A8K9,GKMSW05_083115,GKM05,200.8 Metals (ICP/MS),7439-98-7,"Molybdenum, Dissolved",D,1.2,ug/L,Y,,31-Aug-15,08:50,0.45,ug/L,1,ug/L,Surface Water,37.268704,-107.885857,L2 Val
A8K9,GKMSW01_083115,GKM01,200.7 Metals (ICP),7439-89-6,Iron,T,170,ug/L,Y,,31-Aug-15,08:20,17,ug/L,50,ug/L,Surface Water,37.221542,-107.859455,L2 Val
A8K9,GKMSW01_083115,GKM01,200.7 Metals (ICP),7440-70-2,Calcium,T,81000,ug/L,Y,,31-Aug-15,08:20,25,ug/L,500,ug/L,Surface Water,37.221542,-107.859455,L2 Val
A8K9,GKMSW01_083115,GKM01,200.7 Metals (ICP),7429-90-5,Aluminum,T,70,ug/L,Y,J,31-Aug-15,08:20,24,ug/L,200,ug/L,Surface Water,37.221542,-107.859455,L2 Val
A8K9,GKMSW01_083115,GKM01,200.7 Metals (ICP),7440-23-5,"Sodium, Dissolved",D,21000,ug/L,Y,,31-Aug-15,08:20,480,ug/L,1000,ug/L,Surface Water,37.221542,-107.859455,L2 Val
A8K9,GKMSW01_083115,GKM01,200.7 Metals (ICP),7440-09-7,"Potassium, Dissolved",D,3800,ug/L,Y,,31-Aug-15,08:20,17,ug/L,1000,ug/L,Surface Water,37.221542,-107.859455,L2 Val
A8K9,GKMSW04_083115,GKM04,200.8 Metals (ICP/MS),7440-66-6,Zinc,T,48,ug/L,Y,,31-Aug-15,09:15,2.8,ug/L,20,ug/L,Surface Water,37.294799,-107.870034,L2 Val
A8K9,GKMSW01_083115,GKM01,200.7 Metals (ICP),7439-89-6,"Iron, Dissolved",D,17,ug/L,N,U,31-Aug-15,08:20,17,ug/L,50,ug/L,Surface Water,37.221542,-107.859455,L2 Val
A8K9,GKMSW04_083115,GKM04,200.8 Metals (ICP/MS),7439-98-7,Molybdenum,T,1.2,ug/L,Y,,31-Aug-15,09:15,0.45,ug/L,1,ug/L,Surface Water,37.294799,-107.870034,L2 Val
A8K9,GKMSW01_083115,GKM01,200.7 Metals (ICP),7440-09-7,Potassium,T,3800,ug/L,Y,,31-Aug-15,08:20,17,ug/L,1000,ug/L,Surface Water,37.221542,-107.859455,L2 Val
A8K9,GKMSW01_083115,GKM01,200.7 Metals (ICP),7440-23-5,Sodium,T,20000,ug/L,Y,,31-Aug-15,08:20,480,ug/L,1000,ug/L,Surface Water,37.221542,-107.859455,L2 Val
A8K9,GKMSW01_083115,GKM01,200.8 Metals (ICP/MS),7440-36-0,"Antimony, Dissolved",D,0.4,ug/L,N,U,31-Aug-15,08:20,0.4,ug/L,1,ug/L,Surface Water,37.221542,-107.859455,L2 Val
A8K9,GKMSW01_083115,GKM01,200.8 Metals (ICP/MS),7440-38-2,"Arsenic, Dissolved",D,0.47,ug/L,Y,J,31-Aug-15,08:20,0.37,ug/L,1,ug/L,Surface Water,37.221542,-107.859455,L2 Val
A8K9,GKMSW01_083115,GKM01,200.8 Metals (ICP/MS),7440-39-3,"Barium, Dissolved",D,67,ug/L,Y,,31-Aug-15,08:20,0.14,ug/L,2,ug/L,Surface Water,37.221542,-107.859455,L2 Val
A8K9,GKMSW01_083115,GKM01,200.8 Metals (ICP/MS),7440-41-7,"Beryllium, Dissolved",D,0.15,ug/L,N,U,31-Aug-15,08:20,0.15,ug/L,0.4,ug/L,Surface Water,37.221542,-107.859455,L2 Val
A8K9,GKMSW01_083115,GKM01,200.8 Metals (ICP/MS),7440-43-9,"Cadmium, Dissolved",D,0.5,ug/L,Y,UB,31-Aug-15,08:20,0.043,ug/L,0.5,ug/L,Surface Water,37.221542,-107.859455,L2 Val
A8K9,GKMSW01_083115,GKM01,200.7 Metals (ICP),7439-95-4,"Magnesium, Dissolved",D,12000,ug/L,Y,,31-Aug-15,08:20,33,ug/L,500,ug/L,Surface Water,37.221542,-107.859455,L2 Val
A8K9,GKMSW04_083115,GKM04,200.8 Metals (ICP/MS),7440-38-2,"Arsenic, Dissolved",D,0.37,ug/L,N,U,31-Aug-15,09:15,0.37,ug/L,1,ug/L,Surface Water,37.294799,-107.870034,L2 Val
A8K9,GKMSW04_083115,GKM04,200.8 Metals (ICP/MS),7439-96-5,"Manganese, Dissolved",D,82,ug/L,Y,,31-Aug-15,09:15,1.2,ug/L,2.5,ug/L,Surface Water,37.294799,-107.870034,L2 Val
A8K9,GKMSW05_083115,GKM05,200.8 Metals (ICP/MS),7440-47-3,"Chromium, Dissolved",D,1,ug/L,N,U,31-Aug-15,08:50,1,ug/L,2,ug/L,Surface Water,37.268704,-107.885857,L2 Val
A8K9,GKMSW05_083115,GKM05,200.8 Metals (ICP/MS),7440-43-9,"Cadmium, Dissolved",D,0.5,ug/L,Y,UB,31-Aug-15,08:50,0.043,ug/L,0.5,ug/L,Surface Water,37.268704,-107.885857,L2 Val
A8K9,GKMSW05_083115,GKM05,200.8 Metals (ICP/MS),7440-41-7,"Beryllium, Dissolved",D,0.15,ug/L,N,U,31-Aug-15,08:50,0.15,ug/L,0.4,ug/L,Surface Water,37.268704,-107.885857,L2 Val
A8K9,GKMSW05_083115,GKM05,200.8 Metals (ICP/MS),7440-39-3,"Barium, Dissolved",D,63,ug/L,Y,,31-Aug-15,08:50,0.14,ug/L,2,ug/L,Surface Water,37.268704,-107.885857,L2 Val
A8K9,GKMSW05_083115,GKM05,200.8 Metals (ICP/MS),7440-38-2,"Arsenic, Dissolved",D,0.37,ug/L,N,U,31-Aug-15,08:50,0.37,ug/L,1,ug/L,Surface Water,37.268704,-107.885857,L2 Val
A8K9,GKMSW05_083115,GKM05,200.8 Metals (ICP/MS),7440-36-0,"Antimony, Dissolved",D,0.4,ug/L,N,U,31-Aug-15,08:50,0.4,ug/L,1,ug/L,Surface Water,37.268704,-107.885857,L2 Val
A8K9,GKMSW05_083115,GKM05,200.8 Metals (ICP/MS),7440-50-8,"Copper, Dissolved",D,1.7,ug/L,Y,,31-Aug-15,08:50,0.5,ug/L,1,ug/L,Surface Water,37.268704,-107.885857,L2 Val
A8K9,GKMSW05_083115,GKM05,200.8 Metals (ICP/MS),7440-28-0,Thallium,T,0.1,ug/L,N,U,31-Aug-15,08:50,0.1,ug/L,0.2,ug/L,Surface Water,37.268704,-107.885857,L2 Val
A8K9,GKMSW05_083115,GKM05,200.8 Metals (ICP/MS),7439-92-1,"Lead, Dissolved",D,0.16,ug/L,Y,J,31-Aug-15,08:50,0.06,ug/L,0.3,ug/L,Surface Water,37.268704,-107.885857,L2 Val
A8K9,GKMSW04_083115,GKM04,200.8 Metals (ICP/MS),7782-49-2,Selenium,T,5.2,ug/L,Y,U,31-Aug-15,09:15,0.58,ug/L,2,ug/L,Surface Water,37.294799,-107.870034,L2 Val
A8K9,GKMSW04_083115,GKM04,200.8 Metals (ICP/MS),7440-39-3,"Barium, Dissolved",D,60,ug/L,Y,,31-Aug-15,09:15,0.14,ug/L,2,ug/L,Surface Water,37.294799,-107.870034,L2 Val
A8K9,GKMSW04_083115,GKM04,200.8 Metals (ICP/MS),7440-41-7,"Beryllium, Dissolved",D,0.15,ug/L,N,U,31-Aug-15,09:15,0.15,ug/L,0.4,ug/L,Surface Water,37.294799,-107.870034,L2 Val
A8K9,GKMSW04_083115,GKM04,200.8 Metals (ICP/MS),7440-43-9,"Cadmium, Dissolved",D,0.5,ug/L,Y,UB,31-Aug-15,09:15,0.043,ug/L,0.5,ug/L,Surface Water,37.294799,-107.870034,L2 Val
A8K9,GKMSW04_083115,GKM04,200.8 Metals (ICP/MS),7440-47-3,"Chromium, Dissolved",D,1,ug/L,N,U,31-Aug-15,09:15,1,ug/L,2,ug/L,Surface Water,37.294799,-107.870034,L2 Val
A8K9,GKMSW04_083115,GKM04,200.8 Metals (ICP/MS),7440-48-4,"Cobalt, Dissolved",D,1.2,ug/L,Y,,31-Aug-15,09:15,0.12,ug/L,0.4,ug/L,Surface Water,37.294799,-107.870034,L2 Val
A8K9,GKMSW04_083115,GKM04,200.8 Metals (ICP/MS),7440-50-8,"Copper, Dissolved",D,1.5,ug/L,Y,,31-Aug-15,09:15,0.5,ug/L,1,ug/L,Surface Water,37.294799,-107.870034,L2 Val
A8K9,GKMSW04_083115,GKM04,200.8 Metals (ICP/MS),7439-92-1,"Lead, Dissolved",D,0.06,ug/L,N,U,31-Aug-15,09:15,0.06,ug/L,0.3,ug/L,Surface Water,37.294799,-107.870034,L2 Val
A8K9,GKMSW04_083115,GKM04,200.8 Metals (ICP/MS),7440-36-0,"Antimony, Dissolved",D,0.4,ug/L,N,U,31-Aug-15,09:15,0.4,ug/L,1,ug/L,Surface Water,37.294799,-107.870034,L2 Val
A8K9,GKMSW05_083115,GKM05,200.8 Metals (ICP/MS),7439-96-5,"Manganese, Dissolved",D,47,ug/L,Y,,31-Aug-15,08:50,1.2,ug/L,2.5,ug/L,Surface Water,37.268704,-107.885857,L2 Val
A8K9,GKMSW04_083115,GKM04,200.8 Metals (ICP/MS),7440-38-2,Arsenic,T,0.37,ug/L,N,U,31-Aug-15,09:15,0.37,ug/L,1,ug/L,Surface Water,37.294799,-107.870034,L2 Val
A8K9,GKMSW05_083115,GKM05,200.7 Metals (ICP),7440-23-5,Sodium,T,21000,ug/L,Y,,31-Aug-15,08:50,480,ug/L,1000,ug/L,Surface Water,37.268704,-107.885857,L2 Val
A8K9,GKMSW04_083115,GKM04,200.8 Metals (ICP/MS),7440-36-0,Antimony,T,0.4,ug/L,N,U,31-Aug-15,09:15,0.4,ug/L,1,ug/L,Surface Water,37.294799,-107.870034,L2 Val
A8K9,GKMSW05_083115,GKM05,200.8 Metals (ICP/MS),7440-48-4,"Cobalt, Dissolved",D,0.83,ug/L,Y,,31-Aug-15,08:50,0.12,ug/L,0.4,ug/L,Surface Water,37.268704,-107.885857,L2 Val
A8K9,GKMSW05_083115,GKM05,200.7 Metals (ICP),7440-09-7,Potassium,T,3800,ug/L,Y,,31-Aug-15,08:50,17,ug/L,1000,ug/L,Surface Water,37.268704,-107.885857,L2 Val
A8K9,GKMSW04_083115,GKM04,200.8 Metals (ICP/MS),7439-98-7,"Molybdenum, Dissolved",D,1.2,ug/L,Y,,31-Aug-15,09:15,0.45,ug/L,1,ug/L,Surface Water,37.294799,-107.870034,L2 Val
A8K9,GKMSW04_083115,GKM04,200.8 Metals (ICP/MS),7440-39-3,Barium,T,62,ug/L,Y,,31-Aug-15,09:15,0.14,ug/L,2,ug/L,Surface Water,37.294799,-107.870034,L2 Val
A8K9,GKMSW04_083115,GKM04,200.8 Metals (ICP/MS),7440-28-0,"Thallium, Dissolved",D,0.1,ug/L,N,U,31-Aug-15,09:15,0.1,ug/L,0.2,ug/L,Surface Water,37.294799,-107.870034,L2 Val
A8K9,GKMSW04_083115,GKM04,200.8 Metals (ICP/MS),7440-66-6,"Zinc, Dissolved",D,40,ug/L,Y,,31-Aug-15,09:15,2.8,ug/L,20,ug/L,Surface Water,37.294799,-107.870034,L2 Val
A8K9,GKMSW04_083115,GKM04,200.8 Metals (ICP/MS),7440-22-4,"Silver, Dissolved",D,0.1,ug/L,N,U,31-Aug-15,09:15,0.1,ug/L,1,ug/L,Surface Water,37.294799,-107.870034,L2 Val
A8K9,GKMSW05_083115,GKM05,200.7 Metals (ICP),7429-90-5,"Aluminum, Dissolved",D,24,ug/L,N,U,31-Aug-15,08:50,24,ug/L,200,ug/L,Surface Water,37.268704,-107.885857,L2 Val
A8K9,GKMSW05_083115,GKM05,245.1 Mercury (CVAA),7439-97-6,Mercury,T,0.08,ug/L,N,U,31-Aug-15,08:50,0.08,ug/L,0.2,ug/L,Surface Water,37.268704,-107.885857,L2 Val
A8K9,GKMSW05_083115,GKM05,200.8 Metals (ICP/MS),7440-66-6,Zinc,T,38,ug/L,Y,,31-Aug-15,08:50,2.8,ug/L,20,ug/L,Surface Water,37.268704,-107.885857,L2 Val
A8K9,GKMSW04_083115,GKM04,200.8 Metals (ICP/MS),7782-49-2,"Selenium, Dissolved",D,3.6,ug/L,Y,U,31-Aug-15,09:15,0.58,ug/L,2,ug/L,Surface Water,37.294799,-107.870034,L2 Val
A8K9,GKMSW04_083115,GKM04,200.8 Metals (ICP/MS),7440-02-0,"Nickel, Dissolved",D,1.5,ug/L,Y,,31-Aug-15,09:15,0.4,ug/L,1,ug/L,Surface Water,37.294799,-107.870034,L2 Val
A8K9,GKMSW05_083115,GKM05,200.8 Metals (ICP/MS),7440-62-2,Vanadium,T,0.3,ug/L,N,U,31-Aug-15,08:50,0.3,ug/L,1,ug/L,Surface Water,37.268704,-107.885857,L2 Val
A8K9,GKMSW04_083115,GKM04,200.8 Metals (ICP/MS),7440-62-2,"Vanadium, Dissolved",D,0.3,ug/L,N,U,31-Aug-15,09:15,0.3,ug/L,1,ug/L,Surface Water,37.294799,-107.870034,L2 Val
A8K9,M34_083015,M34,245.1 Mercury (CVAA),7439-97-6,Mercury,T,0.08,ug/L,N,U,30-Aug-15,12:45,0.08,ug/L,0.2,ug/L,Surface Water,37.8028,-107.67222,L2 Val
